"QueueID","SourceTicketID","FileName","RoleLabel","RiskLabel","UserDecision","QueueClass","ReviewInstruction","ActionNow","UserNote"
"HSRQ-000","RHG-DRY-001","BUILD_GENERATED_RUNNER_SAFE_TEMPLATE_RULE_CARD_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-001","RHG-DRY-002","BUILD_HELPER_FILE_SURFACE_PREFLIGHT_LANE_CLOSEOUT_CARD_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-002","RHG-DRY-003","BUILD_PLANETARY_GATE_HELPER_FILE_SURFACE_PREFLIGHT_CLOSEOUT_OR_NEXT_SELECTOR_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-003","RHG-DRY-004","BUILD_PLANETARY_GATE_NEXT_OBJECT_SELECTOR_FROM_HELPER_FILE_SURFACE_PREFLIGHT_20260608_HEAVY_BOUNDARY.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-004","RHG-DRY-005","BUILD_ROOT_DROP_INTAKE_WASHER_HELPER_CANDIDATE_OPTION_SET_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-005","RHG-DRY-006","BUILD_ROOT_DROP_INTAKE_WASHER_OLD_LOAD_OR_SYSTEM_OPTION_SET_V0_2_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-006","RHG-DRY-007","BUILD_ROOT_DROP_INTAKE_WASHER_QUEUE_CLOSEOUT_AND_NEXT_ACTION_CARD_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-007","RHG-DRY-008","BUILD_ROOT_DROP_INTAKE_WASHER_REVIEW_QUEUE_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-008","RHG-DRY-009","BUILD_ROOT_DROP_INTAKE_WASHER_REVIEW_QUEUE_SUMMARY_AND_OPTION_SET_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
"HSRQ-009","RHG-DRY-010","BUILD_ROOT_DROP_INTAKE_WASHER_SOURCE_AUTHORITY_CANDIDATE_OPTION_SET_20260608.ps1","EXECUTABLE_HELPER_REVIEW_REQUIRED","HIGH_RISK_EXECUTABLE","REVIEW","HELPER_SCRIPT_REVIEW_REQUIRED","REVIEW_SCRIPT_SHAPE_AND_CUSTODY_ONLY_NO_EXECUTION","NO_EXECUTION_NO_ROUTE_NO_CLEANUP","Executable helper/script; specialist helper review required before any later action. No execution."
